circuit_id,min_bandwidth
641,12000
642,65000
643,12000
644,69000
645,43000
646,12000
647,17000
648,13000
649,10000
650,12000
651,51000
652,11000
653,67000
654,69000
655,9700
656,38000
657,21000
658,35000
659,34000
660,18000
661,15000
662,16000
663,56000
664,6700
665,20000
666,13000
667,5400
668,13000
669,30000
670,41000
671,38000
672,42000
673,23000
674,13000
675,13000
676,12000
677,42000
678,13000
679,4700
680,25000
681,7500
682,13000
683,19000
684,37000
685,5300
686,42000
687,13000
688,23000
689,14000
690,49000
691,9400
692,15000
693,31000
694,69000
695,12000
696,14000
697,50000
698,27000
699,9500
700,8900
701,4900
702,25000
703,8900
704,29000
705,8400
706,10000
707,12000
708,12000
709,51000
710,32000
711,67000
712,40000
713,26000
714,12000
715,69000
716,58000
717,12000
718,40000
719,44000
720,13000
721,50000
722,23000
723,45000
724,5000
725,12000
726,69000
727,33000
728,24000
729,13000
730,12000
731,16000
732,8000
733,36000
734,43000
735,13000
736,33000
737,13000
738,50000
739,24000
740,30000
741,11000
742,24000
743,53000
744,8100
745,16000
746,11000
747,35000
748,24000
749,13000
750,4400
751,58000
752,29000
753,19000
754,11000
755,6300
756,13000
757,35000
758,56000
759,13000
760,20000
761,20000
762,13000
763,7600
764,63000
765,34000
766,22000
767,18000
768,10000
769,7400
770,69000
771,7800
772,37000
773,12000
774,35000
775,13000
776,2900
777,69000
778,13000
779,3500
780,42000
781,5900
782,25000
783,29000
784,6800
785,12000
786,15000
787,43000
788,23000
789,17000
790,12000
791,46000
792,13000
793,52000
794,11000
795,20000
796,13000
797,27000
798,13000
799,9700
800,12000
801,27000
802,39000
803,18000
804,13000
805,13000
806,50000
807,13000
808,17000
809,44000
810,23000
811,51000
812,12000
813,25000
814,69000
815,17000
816,6500
817,17000
818,15000
819,13000
820,26000
821,11000
822,12000
823,6300
824,28000
825,6400
826,8300
827,51000
828,24000
829,14000
830,8400
831,12000
832,25000
833,20000
834,21000
835,69000
836,33000
837,33000
838,9800
839,25000
840,3000
841,12000
842,55000
843,29000
844,22000
845,28000
846,66000
847,25000
848,12000
849,12000
850,18000
851,12000
852,13000
853,6700
854,49000
855,12000
856,12000
857,33000
858,69000
859,32000
860,13000
861,26000
862,11000
863,13000
864,29000
865,54000
866,13000
867,44000
868,15000
869,35000
870,59000
871,28000
872,50000
873,12000
874,5400
875,29000
876,48000
877,13000
878,21000
879,25000
880,12000
881,12000
882,30000
883,12000
884,13000
885,13000
886,21000
887,12000
888,13000
889,13000
890,13000
891,35000
892,12000
893,7800
894,28000
895,15000
896,42000
897,7900
898,43000
899,17000
900,38000
901,24000
902,13000
903,13000
904,12000
905,28000
906,21000
907,32000
908,16000
909,25000
910,12000
911,46000
912,34000
913,38000
914,6100
915,30000
916,48000
917,10000
918,4500
919,12000
920,25000
921,11000
922,12000
923,17000
924,13000
925,12000
926,12000
927,12000
928,47000
929,13000
930,4700
931,4800
932,12000
933,17000
934,35000
935,43000
936,12000
937,12000
938,16000
939,37000
940,30000
941,48000
942,12000
943,27000
944,26000
945,13000
946,12000
947,37000
948,13000
949,13000
950,63000
951,40000
952,13000
953,22000
954,13000
955,42000
956,31000
957,2600
958,9700
959,11000
960,27000
961,5300
962,4700
963,6300
964,50000
965,5500
966,42000
967,14000
968,13000
969,5000
970,38000
971,13000
972,27000
973,41000
974,30000
975,5100
976,31000
977,6100
978,45000
979,3400
980,47000
981,20000
982,42000
983,12000
984,55000
985,25000
986,12000
987,13000
988,63000
989,7100
990,34000
991,13000
992,16000
993,12000
994,13000
995,32000
996,20000
997,45000
998,12000
999,55000
1000,31000
1001,32000
1002,40000
1003,48000
1004,54000
1005,13000
1006,38000
1007,20000
1008,13000
1009,48000
1010,28000
1011,7000
1012,69000
1013,29000
1014,20000
1015,12000
1016,30000
1017,18000
1018,24000
1019,42000
1020,13000
1021,46000
1022,16000
1023,51000
1024,25000
1025,7500
1026,13000
1027,6600
1028,12000
1029,13000
1030,54000
1031,29000
1032,13000
1033,41000
1034,48000
1035,12000
1036,51000
1037,28000
1038,12000
1039,56000
1040,35000
1041,13000
1042,10000
1043,25000
1044,58000
1045,13000
1046,5500
1047,13000
1048,13000
1049,33000
1050,37000
1051,13000
1052,13000
1053,18000
1054,39000
1055,13000
1056,12000
1057,13000
1058,24000
1059,64000
1060,9200
1061,35000
1062,50000
1063,12000
1064,12000
1065,27000
1066,54000
1067,32000
1068,13000
1069,44000
1070,32000
1071,13000
1072,10000
1073,8000
1074,44000
1075,43000
1076,4300
1077,26000
1078,6100
1079,32000
1080,9500
1081,28000
1082,13000
1083,33000
1084,9900
1085,12000
1086,39000
1087,16000
1088,21000
1089,64000
1090,12000
1091,41000
1092,20000
1093,39000
1094,69000
1095,20000
1096,44000
1097,6300
1098,20000
1099,22000
1100,9600
1101,12000
1102,42000
1103,45000
1104,12000
1105,51000
1106,22000
1107,50000
1108,34000
1109,36000
1110,49000
1111,1200
1112,27000
1113,29000
1114,13000
1115,18000
1116,22000
1117,13000
1118,13000
1119,34000
1120,12000
1121,14000
1122,33000
1123,44000
1124,13000
1125,12000
1126,13000
1127,23000
1128,22000
1129,39000
1130,25000
1131,35000
1132,45000
1133,18000
1134,14000
1135,29000
1136,35000
1137,19000
1138,21000
1139,41000
1140,34000
1141,6000
1142,33000
1143,43000
1144,69000
1145,4300
1146,23000
1147,28000
1148,41000
1149,38000
1150,3800
1151,46000
1152,13000
1153,33000
1154,51000
1155,13000
1156,53000
1157,48000
1158,24000
1159,13000
1160,23000
1161,66000
1162,35000
1163,47000
1164,7900
1165,13000
1166,22000
1167,17000
1168,34000
1169,7200
1170,30000
1171,7000
1172,55000
1173,2900
1174,13000
1175,12000
1176,51000
1177,69000
1178,69000
1179,69000
1180,4000
1181,5000
1182,12000
1183,13000
1184,13000
1185,22000
1186,7500
1187,13000
1188,12000
1189,47000
1190,26000
1191,5600
1192,27000
1193,27000
1194,36000
1195,12000
1196,69000
1197,69000
1198,12000
1199,35000
1200,12000
1201,26000
1202,9100
1203,69000
1204,51000
1205,8000
1206,11000
1207,12000
1208,13000
1209,8000
1210,42000
1211,13000
1212,34000
1213,12000
1214,49000
1215,12000
1216,63000
1217,13000
1218,33000
1219,52000
1220,27000
1221,63000
1222,37000
1223,12000
1224,69000
1225,11000
1226,13000
1227,26000
1228,3800
1229,12000
1230,12000
1231,38000
1232,12000
1233,23000
1234,49000
1235,31000
1236,18000
1237,7300
1238,1900
1239,51000
1240,69000
1241,13000
1242,51000
1243,22000
1244,13000
1245,13000
1246,13000
1247,15000
1248,24000
1249,13000
1250,13000
1251,31000
1252,12000
1253,6300
1254,2900
1255,30000
1256,12000
1257,17000
1258,13000
1259,35000
1260,13000
1261,1500
1262,2200
1263,23000
1264,29000
1265,14000
1266,25000
1267,6700
1268,53000
1269,12000
1270,36000
1271,31000
1272,17000
1273,44000
1274,14000
1275,29000
1276,12000
1277,55000
1278,30000
1279,27000
1280,8100
1281,12000
1282,12000
1283,12000
1284,39000
1285,30000
1286,6700
1287,44000
1288,25000
1289,17000
1290,61000
1291,5600
1292,12000
1293,13000
1294,13000
1295,31000
1296,48000
1297,12000
1298,21000
1299,6900
1300,4600
1301,40000
1302,12000
1303,33000
1304,5500
1305,46000
1306,13000
1307,46000
1308,34000
1309,27000
1310,26000
1311,28000
1312,33000
1313,69000
1314,69000
1315,20000
1316,16000
1317,14000
1318,25000
1319,7500
1320,13000
1321,26000
1322,12000
1323,69000
1324,52000
1325,12000
1326,29000
1327,13000
1328,21000
1329,13000
1330,36000
1331,13000
1332,28000
1333,15000
1334,69000
1335,4600
1336,31000
1337,43000
1338,69000
1339,17000
1340,26000
1341,13000
1342,53000
1343,26000
1344,43000
1345,8400
1346,12000
1347,12000
1348,20000
1349,29000
1350,12000
1351,15000
1352,24000
1353,43000
1354,7600
1355,29000
1356,12000
1357,12000
1358,13000
1359,23000
1360,21000
1361,4800
1362,35000
1363,43000
1364,8000
1365,69000
1366,4900
1367,69000
1368,13000
1369,11000
1370,69000
1371,25000
1372,28000
1373,39000
1374,12000
1375,30000
1376,19000
1377,36000
1378,31000
1379,30000
1380,13000
1381,31000
1382,51000
1383,9100
1384,63000
1385,13000
1386,69000
1387,39000
1388,13000
1389,18000
1390,12000
1391,12000
1392,20000
1393,63000
1394,13000
1395,24000
1396,12000
1397,13000
1398,7500
1399,13000
1400,13000
1401,40000
1402,22000
1403,27000
1404,13000
1405,2700
1406,13000
1407,12000
1408,22000
1409,6000
1410,12000
1411,50000
1412,35000
1413,5600
1414,13000
1415,4600
1416,68000
1417,12000
1418,13000
1419,5800
1420,16000
1421,13000
1422,68000
1423,13000
1424,69000
1425,51000
1426,12000
1427,4300
1428,11000
1429,28000
1430,2000
1431,3600
1432,41000
1433,13000
1434,43000
1435,57000
1436,5100
1437,47000
1438,60000
1439,13000
1440,69000
1441,49000
1442,51000
1443,20000
1444,58000
1445,13000
1446,33000
1447,9400
1448,13000
1449,57000
1450,34000
1451,3100
1452,13000
1453,13000
1454,37000
1455,27000
1456,11000
1457,12000
1458,47000
1459,24000
1460,4700
1461,4300
1462,21000
1463,26000
1464,12000
1465,13000
1466,46000
1467,13000
1468,44000
1469,61000
1470,13000
1471,19000
1472,15000
1473,33000
1474,18000
1475,50000
1476,48000
1477,3800
1478,13000
1479,20000
1480,7500
1481,29000
1482,44000
1483,15000
1484,6700
1485,6600
1486,15000
1487,13000
1488,69000
1489,28000
1490,13000
1491,16000
1492,29000
1493,13000
1494,12000
1495,11000
1496,36000
1497,5900
1498,7500
1499,12000
1500,26000
1501,60000
1502,35000
1503,8000
1504,26000
1505,27000
1506,13000
1507,49000
1508,26000
1509,39000
1510,40000
1511,43000
1512,22000
1513,480
1514,7500
1515,20000
1516,34000
1517,26000
1518,23000
1519,18000
1520,50000
1521,12000
1522,7500
1523,17000
1524,35000
1525,12000
1526,68000
1527,31000
1528,12000
1529,12000
1530,12000
1531,40000
1532,21000
1533,13000
1534,20000
1535,33000
1536,37000
1537,13000
1538,13000
1539,69000
1540,38000
1541,19000
1542,13000
1543,69000
1544,9900
1545,15000
1546,15000
1547,30000
1548,38000
1549,15000
1550,11000
1551,8800
1552,52000
1553,4700
1554,24000
1555,12000
1556,6700
1557,33000
1558,24000
1559,13000
1560,12000
1561,7200
1562,6400
1563,22000
1564,44000
1565,12000
1566,45000
1567,37000
1568,26000
1569,13000
1570,13000
1571,21000
1572,24000
1573,12000
1574,13000
1575,4700
1576,45000
1577,30000
1578,10000
1579,32000
1580,8900
1581,12000
1582,18000
1583,12000
1584,13000
1585,13000
1586,31000
1587,69000
1588,56000
1589,11000
1590,30000
1591,13000
1592,5800
1593,35000
1594,46000
1595,69000
1596,13000
1597,12000
1598,12000
1599,13000
1600,6700
1601,23000
1602,57000
1603,13000
1604,69000
1605,25000
1606,12000
1607,12000
1608,4500
1609,13000
1610,13000
1611,58000
1612,13000
1613,41000
1614,3800
1615,51000
1616,12000
1617,57000
1618,24000
1619,13000
1620,12000
1621,39000
1622,28000
1623,69000
1624,13000
1625,4500
1626,13000
1627,21000
1628,13000
1629,13000
1630,6100
1631,11000
1632,39000
1633,33000
1634,12000
1635,11000
1636,13000
1637,12000
1638,13000
1639,12000
1640,69000
1641,29000
1642,38000
1643,56000
1644,31000
1645,12000
1646,12000
1647,20000
1648,69000
1649,13000
1650,13000
1651,53000
1652,31000
1653,48000
1654,44000
1655,17000
1656,31000
1657,12000
1658,61000
1659,27000
1660,23000
1661,50000
1662,20000
1663,10000
1664,14000
1665,16000
1666,13000
1667,30000
1668,22000
1669,11000
1670,12000
1671,5500
1672,13000
1673,40000
1674,12000
1675,7900
1676,52000
1677,16000
1678,12000
1679,30000
1680,38000
1681,6300
1682,13000
1683,12000
1684,23000
1685,36000
1686,5100
1687,13000
1688,11000
1689,4800
1690,17000
1691,65000
1692,12000
1693,12000
1694,40000
1695,14000
1696,29000
1697,16000
1698,6200
1699,14000
1700,52000
1701,51000
1702,12000
1703,13000
1704,1200
1705,13000
1706,13000
1707,14000
1708,13000
1709,5500
1710,51000
1711,28000
1712,11000
1713,10000
1714,14000
1715,28000
1716,25000
1717,13000
1718,8700
1719,16000
1720,33000
1721,27000
1722,39000
1723,13000
1724,52000
1725,22000
1726,12000
1727,20000
1728,44000
1729,14000
1730,12000
1731,7400
1732,48000
1733,38000
1734,29000
1735,11000
1736,12000
1737,11000
1738,22000
1739,12000
1740,12000
1741,25000
1742,28000
1743,32000
1744,13000
1745,12000
1746,26000
1747,13000
1748,12000
1749,60000
1750,8400
1751,23000
1752,15000
1753,27000
1754,24000
1755,46000
1756,11000
1757,12000
1758,31000
1759,68000
1760,12000
1761,15000
1762,40000
1763,5600
1764,17000
1765,13000
1766,13000
1767,13000
1768,39000
1769,43000
1770,15000
1771,26000
1772,8400
1773,35000
1774,52000
1775,4200
1776,39000
1777,13000
1778,45000
1779,69000
1780,56000
1781,30000
1782,65000
1783,26000
1784,15000
1785,65000
1786,49000
1787,42000
1788,12000
1789,13000
1790,4600
1791,28000
1792,22000
1793,20000
1794,22000
1795,9700
1796,13000
1797,63000
1798,26000
1799,12000
1800,10000
1801,13000
1802,18000
1803,65000
1804,47000
1805,13000
1806,8000
1807,38000
1808,12000
1809,9200
1810,5500
1811,13000
1812,25000
1813,5800
1814,13000
1815,12000
1816,6000
1817,14000
1818,12000
1819,69000
1820,5800
1821,20000
1822,10000
1823,20000
1824,51000
1825,10000
1826,2200
1827,6000
1828,30000
1829,12000
1830,12000
1831,19000
1832,13000
1833,47000
1834,6800
1835,32000
1836,25000
1837,29000
1838,12000
1839,29000
1840,19000
1841,12000
1842,24000
1843,13000
1844,62000
1845,48000
1846,10000
1847,4900
1848,20000
1849,24000
1850,45000
1851,31000
1852,55000
1853,52000
1854,9000
1855,13000
1856,27000
1857,15000
1858,44000
1859,45000
1860,5500
1861,22000
1862,27000
1863,42000
1864,8600
1865,49000
1866,33000
1867,24000
1868,7900
1869,13000
1870,34000
1871,18000
1872,12000
1873,69000
1874,32000
1875,19000
1876,49000
1877,13000
1878,27000
1879,11000
1880,14000
1881,40000
1882,21000
1883,24000
1884,51000
1885,6000
1886,3400
1887,69000
1888,69000
1889,12000
1890,34000
1891,6500
1892,13000
1893,5500
1894,9600
1895,27000
1896,31000
1897,69000
1898,12000
1899,2400
1900,23000
1901,67000
1902,43000
1903,32000
1904,20000
1905,9900
1906,13000
1907,50000
1908,12000
1909,17000
1910,13000
1911,35000
1912,41000
1913,37000
1914,20000
1915,12000
1916,8300
1917,16000
1918,43000
1919,26000
1920,25000
1921,42000
1922,2100
1923,12000
1924,13000
1925,38000
1926,13000
1927,28000
1928,12000
1929,12000
1930,40000
1931,17000
1932,50000
1933,48000
1934,23000
1935,12000
1936,69000
1937,67000
1938,21000
1939,13000
1940,12000
1941,13000
1942,12000
1943,66000
1944,13000
1945,47000
1946,17000
1947,9100
1948,38000
1949,56000
1950,40000
1951,12000
1952,28000
1953,69000
1954,26000
1955,450
1956,27000
1957,19000
1958,13000
1959,52000
1960,18000
1961,8300
1962,32000
1963,52000
1964,20000
1965,6400
1966,5800
1967,56000
1968,13000
1969,52000
1970,9100
1971,12000
1972,40000
1973,45000
1974,12000
1975,13000
1976,22000
1977,7700
1978,16000
1979,42000
1980,13000
1981,49000
1982,29000
1983,42000
1984,25000
1985,270
1986,33000
1987,44000
1988,12000
1989,9100
1990,20000
1991,13000
1992,32000
1993,35000
1994,11000
1995,13000
1996,9400
1997,12000
1998,19000
1999,34000
2000,41000
2001,12000
2002,13000
2003,65000
2004,8700
2005,40000
2006,13000
2007,17000
2008,52000
2009,16000
2010,38000
2011,6300
2012,45000
2013,13000
2014,21000
2015,47000
2016,4600
2017,27000
2018,44000
2019,33000
2020,14000
2021,22000
2022,69000
2023,50000
2024,59000
2025,6800
2026,13000
2027,21000
2028,22000
2029,13000
2030,12000
2031,41000
2032,16000
2033,9100
2034,12000
2035,7200
2036,12000
2037,25000
2038,37000
2039,9400
2040,12000
2041,22000
2042,33000
2043,47000
2044,5500
2045,13000
2046,13000
2047,69000
2048,45000
2049,21000
2050,15000
2051,12000
2052,30000
2053,13000
2054,69000
2055,13000
2056,41000
2057,4700
2058,12000
2059,33000
2060,12000
2061,27000
2062,45000
2063,8100
2064,13000
2065,32000
2066,25000
2067,8400
2068,39000
2069,25000
2070,13000
2071,34000
2072,12000
2073,13000
2074,30000
2075,12000
2076,39000
2077,12000
2078,58000
2079,35000
2080,24000
2081,23000
2082,25000
2083,28000
2084,55000
2085,12000
2086,7200
2087,49000
2088,63000
2089,13000
2090,29000
2091,31000
2092,50000
2093,35000
2094,25000
2095,43000
2096,38000
2097,32000
2098,32000
2099,43000
2100,43000
2101,50000
2102,48000
2103,25000
2104,63000
2105,52000
2106,60000
2107,9400
2108,50000
2109,43000
2110,38000
2111,12000
2112,4500
2113,36000
2114,48000
2115,13000
2116,12000
2117,13000
2118,41000
2119,31000
2120,27000
2121,31000
2122,5900
2123,13000
2124,28000
2125,22000
2126,12000
2127,3500
2128,6000
2129,12000
2130,20000
2131,7500
2132,12000
2133,16000
2134,66000
2135,7900
2136,35000
2137,17000
2138,18000
2139,17000
2140,15000
2141,12000
2142,12000
2143,14000
2144,40000
2145,65000
2146,1600
2147,46000
2148,69000
2149,19000
2150,5900
2151,12000
2152,3700
2153,69000
2154,5900
2155,17000
2156,50000
2157,12000
2158,12000
2159,18000
2160,9100
2161,31000
2162,31000
2163,12000
2164,12000
2165,23000
2166,38000
2167,9300
2168,1900
2169,3800
2170,8000
2171,53000
2172,18000
2173,56000
2174,47000
2175,6100
2176,17000
2177,40000
2178,12000
2179,26000
2180,16000
2181,13000
2182,11000
2183,12000
2184,13000
2185,9100
2186,15000
2187,13000
2188,5600
2189,19000
2190,20000
2191,12000
2192,38000
2193,29000
2194,17000
2195,50000
2196,4500
2197,55000
2198,21000
2199,9700
2200,47000
2201,19000
2202,41000
2203,17000
2204,21000
2205,69000
2206,39000
2207,43000
2208,42000
2209,26000
2210,13000
2211,8400
2212,12000
2213,8000
2214,38000
2215,29000
2216,13000
2217,13000
2218,4700
2219,27000
2220,11000
2221,45000
2222,12000
2223,24000
2224,5900
2225,7400
2226,49000
2227,15000
2228,5600
2229,20000
2230,29000
2231,56000
2232,13000
2233,3500
2234,15000
2235,13000
2236,12000
2237,28000
2238,12000
2239,10000
2240,56000
2241,26000
2242,43000
2243,19000
2244,41000
2245,69000
2246,8500
2247,33000
2248,27000
2249,44000
2250,48000
2251,13000
2252,12000
2253,8000
2254,24000
2255,69000
2256,12000
2257,12000
2258,23000
2259,55000
2260,14000
2261,28000
2262,7400
2263,8100
2264,8600
2265,13000
2266,15000
2267,700
2268,33000
2269,51000
2270,12000
2271,4800
2272,45000
2273,26000
2274,23000
2275,9900
2276,12000
2277,13000
2278,13000
2279,12000
2280,20000
2281,11000
2282,12000
2283,41000
2284,12000
2285,51000
2286,43000
2287,69000
2288,45000
2289,12000
2290,24000
2291,910
2292,30000
2293,4600
2294,66000
2295,12000
2296,12000
2297,64000
2298,13000
2299,42000
2300,25000
2301,13000
2302,41000
2303,43000
2304,51000
2305,28000
2306,12000
2307,25000
2308,13000
2309,20000
2310,13000
2311,13000
2312,10000
2313,31000
2314,12000
2315,13000
2316,9800
2317,13000
2318,12000
2319,13000
2320,13000
2321,13000
2322,53000
2323,10000
2324,69000
2325,13000
2326,13000
2327,12000
2328,41000
2329,11000
2330,69000
2331,5600
2332,20000
2333,13000
2334,12000
2335,40000
2336,25000
2337,69000
2338,13000
2339,49000
2340,13000
2341,29000
2342,9700
2343,28000
2344,35000
2345,38000
2346,12000
2347,37000
2348,22000
2349,43000
2350,13000
2351,13000
2352,12000
2353,56000
2354,18000
2355,13000
2356,25000
2357,12000
2358,20000
2359,12000
2360,7700
2361,18000
2362,69000
2363,12000
2364,23000
2365,15000
2366,24000
2367,12000
2368,11000
2369,13000
2370,35000
2371,25000
2372,12000
2373,34000
2374,40000
2375,15000
2376,16000
2377,6000
2378,21000
2379,47000
2380,63000
2381,31000
2382,43000
2383,17000
2384,56000
2385,41000
2386,30000
2387,11000
2388,33000
2389,35000
2390,40000
2391,3600
2392,12000
2393,53000
2394,14000
2395,26000
2396,8300
2397,5900
2398,46000
2399,53000
2400,6900
2401,1100
2402,14000
2403,13000
2404,13000
2405,23000
2406,17000
2407,69000
2408,19000
2409,13000
2410,28000
2411,69000
2412,13000
2413,11000
2414,25000
2415,69000
2416,5900
2417,26000
2418,13000
2419,52000
2420,48000
2421,48000
2422,69000
2423,4600
2424,16000
2425,7700
2426,22000
2427,12000
2428,16000
2429,9200
2430,52000
2431,12000
2432,13000
2433,69000
2434,6300
2435,37000
2436,46000
2437,47000
2438,12000
2439,13000
2440,14000
2441,32000
2442,16000
2443,5900
2444,24000
2445,43000
2446,29000
2447,36000
2448,31000
2449,12000
2450,11000
2451,48000
2452,50000
2453,5900
2454,13000
2455,42000
2456,25000
2457,15000
2458,69000
2459,15000
2460,35000
2461,60000
2462,27000
2463,21000
2464,38000
2465,12000
2466,36000
2467,45000
2468,31000
2469,21000
2470,280
2471,12000
2472,28000
2473,13000
2474,13000
2475,51000
2476,23000
2477,22000
2478,13000
2479,4800
2480,13000
2481,32000
2482,16000
2483,7500
2484,12000
2485,16000
2486,18000
2487,45000
2488,13000
2489,38000
2490,32000
2491,12000
2492,1500
2493,7300
2494,66000
2495,32000
