circuit_id,min_bandwidth
324,22000
325,17000
326,48000
327,23000
328,32000
329,27000
330,47000
331,64000
332,13000
333,13000
334,6500
335,13000
336,14000
337,27000
338,17000
339,37000
340,12000
341,3700
342,1100
343,30000
344,12000
345,39000
346,18000
347,17000
348,28000
349,13000
350,25000
351,12000
352,51000
353,19000
354,7800
355,13000
356,13000
357,12000
358,52000
359,16000
360,56000
361,44000
362,11000
363,4600
364,7100
365,20000
366,13000
367,38000
368,43000
369,29000
370,7600
371,12000
372,13000
373,18000
374,19000
375,24000
376,18000
377,12000
378,29000
379,7700
380,49000
381,8000
382,12000
383,13000
384,13000
385,69000
386,7700
387,23000
388,35000
389,6700
390,13000
391,9400
392,45000
393,52000
394,13000
395,34000
396,9000
397,35000
398,12000
399,28000
400,57000
401,12000
402,41000
403,29000
404,18000
405,39000
406,12000
407,12000
408,24000
409,11000
410,69000
411,35000
412,12000
413,43000
414,69000
415,47000
416,29000
417,50000
418,13000
419,43000
420,40000
421,13000
422,69000
423,44000
424,5100
425,40000
426,6400
427,24000
428,11000
429,61000
430,40000
431,6000
432,47000
433,19000
434,15000
435,16000
436,11000
437,69000
438,13000
439,5400
440,24000
441,12000
442,13000
443,44000
444,23000
445,28000
446,31000
447,8700
448,30000
449,12000
450,23000
451,19000
452,68000
453,69000
454,12000
455,8300
456,17000
457,22000
458,19000
459,20000
460,20000
461,38000
462,47000
463,27000
464,13000
465,12000
466,26000
467,13000
468,13000
469,58000
470,33000
471,5900
472,13000
473,46000
474,13000
475,41000
476,12000
477,12000
478,14000
479,12000
480,52000
481,12000
482,22000
483,12000
484,13000
485,17000
486,19000
487,29000
488,21000
489,27000
490,32000
491,36000
492,9500
493,21000
494,17000
495,12000
496,5500
497,24000
498,49000
499,22000
500,28000
501,44000
502,13000
503,43000
504,16000
505,35000
506,31000
507,5500
508,41000
509,59000
510,27000
511,27000
512,13000
513,69000
514,19000
515,29000
516,12000
517,50000
518,41000
519,42000
520,28000
521,12000
522,12000
523,4100
524,38000
525,52000
526,35000
527,13000
528,57000
529,13000
530,13000
531,5100
532,41000
533,15000
534,29000
535,12000
536,29000
537,11000
538,22000
539,61000
540,35000
541,13000
542,8100
543,29000
544,15000
545,43000
546,43000
547,13000
548,37000
549,13000
550,16000
551,13000
552,25000
553,18000
554,19000
555,4800
556,10000
557,29000
558,7200
559,14000
560,13000
561,12000
562,7200
563,22000
564,47000
565,12000
566,21000
567,37000
568,29000
569,32000
570,34000
571,27000
572,12000
573,16000
574,33000
575,21000
576,27000
577,9800
578,12000
579,52000
580,24000
581,43000
582,69000
583,47000
584,4900
585,960
586,13000
587,13000
588,16000
589,13000
590,5900
591,8900
592,5900
593,15000
594,13000
595,12000
596,69000
597,8400
598,15000
599,12000
600,45000
601,13000
602,12000
603,12000
604,35000
605,36000
606,13000
607,12000
608,45000
609,31000
610,25000
611,37000
612,12000
613,5800
614,36000
615,69000
616,26000
617,13000
618,15000
619,17000
620,12000
621,13000
622,5900
623,44000
624,32000
625,6600
626,7000
627,39000
628,42000
629,45000
630,13000
631,33000
632,13000
633,49000
634,53000
635,59000
636,58000
637,12000
638,13000
639,13000
640,4000
641,10000
642,69000
643,8200
644,13000
645,33000
646,64000
647,12000
648,31000
649,38000
650,12000
651,53000
652,13000
653,50000
654,12000
655,13000
656,39000
657,69000
658,12000
659,27000
660,29000
661,12000
662,8800
663,15000
664,22000
665,33000
666,12000
667,13000
668,25000
669,14000
670,13000
671,42000
672,8100
673,24000
674,47000
675,10000
676,13000
677,9500
678,12000
679,69000
680,69000
681,48000
682,12000
683,13000
684,13000
685,33000
686,19000
687,23000
688,48000
689,48000
690,12000
691,26000
692,43000
693,17000
694,12000
695,12000
696,13000
697,27000
698,7600
699,650
700,19000
701,13000
702,7700
703,13000
704,13000
705,15000
706,6100
707,13000
708,19000
709,16000
710,31000
711,15000
712,53000
713,30000
714,41000
715,8100
716,43000
717,36000
718,13000
719,3400
720,15000
721,13000
722,130
723,42000
724,29000
725,25000
726,30000
727,12000
728,65000
729,18000
730,35000
731,64000
732,11000
733,12000
734,51000
735,29000
736,68000
737,17000
738,69000
739,39000
740,49000
741,27000
742,13000
743,12000
744,12000
745,24000
746,52000
747,69000
748,32000
749,25000
750,22000
751,69000
752,22000
753,44000
754,24000
755,12000
756,12000
757,13000
758,7500
759,25000
760,4200
761,12000
762,9200
763,17000
764,13000
765,9200
766,14000
767,14000
768,2200
769,23000
770,28000
771,35000
772,6500
773,16000
774,47000
775,43000
776,58000
777,7800
778,25000
779,51000
780,17000
781,13000
782,36000
783,53000
784,12000
785,13000
786,69000
787,39000
788,39000
789,20000
790,24000
791,13000
792,13000
793,56000
794,57000
795,25000
796,13000
797,3400
798,13000
799,69000
800,5800
801,1400
802,2700
803,36000
804,6600
805,39000
806,59000
807,31000
808,4200
809,27000
810,2700
811,22000
812,69000
813,25000
814,12000
815,13000
816,28000
817,26000
818,14000
819,39000
820,16000
821,20000
822,12000
823,20000
824,12000
825,18000
826,39000
827,55000
828,38000
829,13000
830,69000
831,21000
832,13000
833,11000
834,16000
835,8700
836,46000
837,12000
838,29000
839,27000
840,13000
841,13000
842,750
843,13000
844,54000
845,14000
846,32000
847,32000
848,6000
849,28000
850,69000
851,12000
852,14000
853,53000
854,26000
855,15000
856,13000
857,69000
858,6900
859,13000
860,26000
861,12000
862,52000
863,13000
864,12000
865,17000
866,52000
867,5200
868,44000
869,44000
870,20000
871,24000
872,13000
873,16000
874,69000
875,13000
876,61000
877,19000
878,31000
879,13000
880,12000
881,37000
882,19000
883,29000
884,12000
885,11000
886,9800
887,41000
888,31000
889,11000
890,13000
891,17000
892,50000
893,45000
894,7500
895,13000
896,69000
897,25000
898,32000
899,13000
900,34000
901,19000
902,14000
903,12000
904,13000
905,13000
906,13000
907,51000
908,12000
909,36000
910,19000
911,22000
912,13000
913,13000
914,38000
915,44000
916,69000
917,35000
918,25000
919,13000
920,11000
921,64000
922,45000
923,44000
924,14000
925,22000
926,69000
927,55000
928,69000
929,11000
930,7900
931,29000
932,12000
933,27000
934,68000
935,46000
936,28000
937,32000
938,12000
939,46000
940,69000
941,29000
942,69000
943,13000
944,43000
945,13000
946,12000
947,23000
948,30000
949,25000
950,12000
951,13000
952,6700
953,12000
954,9900
955,12000
956,21000
957,51000
958,65000
959,57000
960,41000
961,4500
962,14000
963,41000
964,14000
965,14000
966,44000
967,50000
968,12000
969,53000
970,20000
971,12000
972,4800
973,35000
974,6300
975,12000
976,13000
977,17000
978,38000
979,360
980,45000
981,64000
982,51000
983,69000
984,5100
985,13000
986,33000
987,13000
988,280
989,51000
990,13000
991,29000
992,43000
993,29000
994,5500
995,38000
996,27000
997,13000
998,1600
999,36000
1000,14000
1001,63000
1002,22000
1003,10000
1004,5500
1005,11000
1006,17000
1007,44000
1008,12000
1009,38000
1010,35000
1011,29000
1012,39000
1013,39000
1014,2400
1015,12000
1016,18000
1017,53000
1018,26000
1019,31000
1020,29000
1021,5700
1022,16000
1023,26000
1024,26000
1025,12000
1026,69000
1027,35000
1028,3600
1029,41000
1030,31000
1031,69000
1032,69000
1033,21000
1034,39000
1035,13000
1036,69000
1037,69000
1038,13000
1039,35000
1040,28000
1041,29000
1042,12000
1043,11000
1044,5900
1045,13000
1046,2700
1047,12000
1048,69000
1049,12000
1050,60000
1051,52000
1052,6300
1053,13000
1054,20000
1055,27000
1056,13000
1057,41000
1058,48000
1059,11000
1060,42000
1061,13000
1062,5400
1063,37000
1064,43000
1065,27000
1066,12000
1067,12000
1068,16000
1069,69000
1070,6800
1071,4500
1072,12000
1073,12000
1074,12000
1075,390
1076,3300
1077,29000
1078,12000
1079,11000
1080,12000
1081,28000
1082,14000
1083,28000
1084,33000
1085,60000
1086,30000
1087,12000
1088,12000
1089,7000
1090,35000
1091,4900
1092,44000
1093,13000
1094,12000
1095,57000
1096,2600
1097,37000
1098,49000
1099,69000
1100,12000
1101,3700
1102,38000
1103,13000
1104,33000
1105,22000
1106,4200
1107,69000
1108,15000
1109,52000
1110,13000
1111,40000
1112,36000
1113,30000
1114,49000
1115,34000
1116,17000
1117,3400
1118,69000
1119,40000
1120,12000
1121,7100
1122,13000
1123,12000
1124,11000
1125,13000
1126,7800
1127,15000
1128,3400
1129,12000
1130,29000
1131,62000
1132,69000
1133,12000
1134,41000
1135,49000
1136,740
1137,16000
1138,12000
1139,13000
1140,33000
1141,5800
1142,51000
1143,32000
1144,43000
1145,13000
1146,21000
1147,18000
1148,6300
1149,69000
1150,27000
1151,13000
1152,41000
1153,31000
1154,41000
1155,13000
1156,4700
1157,12000
1158,69000
1159,12000
1160,40000
1161,39000
1162,5500
1163,15000
1164,16000
1165,35000
1166,35000
1167,22000
1168,28000
1169,33000
1170,24000
1171,8400
1172,13000
1173,41000
1174,13000
1175,69000
1176,5800
1177,13000
1178,21000
1179,23000
1180,11000
1181,6600
1182,13000
1183,43000
1184,22000
1185,12000
1186,23000
1187,28000
1188,4900
1189,12000
1190,32000
1191,43000
1192,69000
1193,12000
1194,12000
1195,13000
1196,16000
1197,9300
1198,69000
1199,5400
1200,13000
1201,12000
1202,13000
1203,13000
1204,35000
1205,52000
1206,36000
1207,7000
1208,12000
1209,13000
1210,69000
1211,69000
1212,12000
1213,31000
1214,51000
1215,7600
1216,52000
1217,12000
1218,23000
1219,13000
1220,35000
1221,28000
1222,33000
1223,23000
1224,21000
1225,30000
1226,36000
1227,14000
1228,43000
1229,39000
1230,15000
1231,21000
1232,69000
1233,28000
1234,13000
1235,27000
1236,62000
1237,4800
1238,63000
1239,38000
1240,27000
1241,24000
1242,11000
1243,69000
1244,13000
1245,41000
1246,12000
1247,9200
1248,40000
1249,12000
1250,1900
1251,8400
1252,10000
1253,15000
1254,11000
1255,13000
1256,53000
1257,13000
1258,44000
1259,33000
1260,7200
1261,13000
1262,25000
1263,21000
1264,69000
1265,55000
1266,29000
1267,12000
1268,58000
1269,69000
1270,38000
1271,52000
1272,26000
1273,48000
1274,61000
1275,34000
1276,47000
1277,43000
1278,7300
1279,35000
1280,5500
1281,69000
1282,52000
1283,2700
1284,13000
1285,12000
1286,24000
1287,10000
1288,43000
1289,12000
1290,18000
1291,41000
1292,13000
1293,19000
1294,5100
1295,20000
1296,8000
1297,37000
1298,37000
1299,12000
1300,13000
1301,20000
1302,13000
1303,45000
1304,31000
1305,64000
1306,17000
1307,12000
1308,69000
1309,35000
1310,52000
1311,24000
1312,31000
1313,13000
1314,13000
1315,53000
1316,8000
1317,53000
1318,12000
1319,28000
1320,69000
1321,28000
1322,29000
1323,4600
1324,18000
1325,69000
1326,49000
1327,13000
1328,27000
1329,11000
1330,17000
1331,11000
1332,26000
1333,28000
1334,12000
1335,13000
1336,31000
1337,53000
1338,31000
1339,300
1340,11000
1341,43000
1342,12000
1343,13000
1344,49000
1345,12000
1346,47000
1347,20000
1348,7300
1349,28000
1350,12000
1351,5700
1352,13000
1353,17000
1354,3200
1355,22000
1356,20000
1357,51000
1358,5500
1359,24000
1360,13000
1361,52000
1362,12000
1363,13000
1364,26000
1365,26000
1366,16000
1367,12000
1368,3800
1369,5200
1370,3100
1371,9100
1372,6500
1373,28000
1374,5500
1375,16000
1376,120
1377,13000
1378,57000
1379,23000
1380,8300
1381,13000
1382,33000
1383,24000
1384,33000
1385,69000
1386,11000
1387,31000
1388,3600
1389,69000
1390,50000
1391,18000
1392,15000
1393,38000
1394,28000
1395,20000
1396,28000
1397,13000
1398,52000
1399,12000
1400,47000
1401,13000
1402,13000
1403,49000
1404,25000
1405,69000
1406,69000
1407,33000
1408,12000
1409,57000
1410,43000
1411,33000
1412,46000
1413,28000
1414,34000
1415,13000
1416,69000
1417,12000
1418,13000
1419,32000
1420,11000
1421,27000
1422,13000
1423,34000
1424,29000
1425,35000
1426,13000
1427,13000
1428,38000
1429,13000
1430,42000
1431,12000
1432,13000
1433,37000
1434,25000
1435,8000
1436,6700
1437,12000
1438,15000
1439,7800
1440,30000
1441,58000
1442,45000
1443,11000
1444,24000
1445,12000
1446,12000
1447,28000
1448,16000
1449,15000
1450,13000
1451,32000
1452,33000
1453,20000
1454,23000
1455,12000
1456,13000
1457,34000
1458,22000
1459,12000
1460,48000
1461,4700
1462,59000
1463,33000
1464,28000
1465,28000
1466,42000
1467,17000
1468,13000
1469,13000
1470,3100
1471,32000
1472,40000
1473,42000
1474,28000
1475,55000
1476,13000
1477,33000
1478,19000
1479,19000
1480,5200
1481,36000
1482,6500
1483,69000
1484,27000
1485,12000
1486,29000
1487,59000
1488,28000
1489,20000
1490,50000
1491,38000
1492,12000
1493,18000
1494,21000
1495,7800
1496,29000
1497,5300
1498,48000
1499,28000
1500,24000
1501,51000
1502,22000
1503,12000
1504,4500
1505,13000
1506,54000
1507,13000
1508,7100
1509,13000
1510,33000
1511,43000
1512,13000
1513,6100
1514,12000
1515,13000
1516,31000
1517,22000
1518,5500
1519,17000
1520,12000
1521,30000
1522,34000
1523,12000
1524,16000
1525,18000
1526,16000
1527,30000
1528,27000
1529,32000
1530,38000
1531,34000
1532,54000
1533,13000
1534,12000
1535,46000
1536,12000
1537,42000
1538,21000
1539,6200
1540,6400
1541,19000
1542,7700
1543,5500
1544,30000
1545,12000
1546,4400
1547,49000
1548,13000
1549,13000
1550,14000
1551,34000
1552,1500
1553,29000
1554,13000
1555,69000
1556,35000
1557,69000
1558,25000
1559,3900
1560,22000
1561,23000
1562,18000
1563,29000
1564,45000
1565,45000
1566,33000
1567,13000
1568,6600
1569,6400
1570,44000
1571,21000
1572,13000
1573,28000
1574,61000
1575,99
1576,7200
1577,35000
1578,33000
1579,12000
1580,61000
1581,10000
1582,12000
1583,62000
1584,13000
1585,55000
1586,9400
1587,43000
1588,13000
1589,13000
1590,50000
1591,36000
1592,12000
1593,64000
1594,41000
1595,6600
1596,8600
1597,39000
1598,12000
1599,7900
1600,13000
1601,5000
1602,13000
1603,25000
1604,12000
1605,12000
1606,13000
1607,6700
1608,60000
1609,21000
1610,6800
1611,32000
1612,5900
1613,13000
1614,30000
1615,53000
1616,52000
1617,41000
1618,12000
1619,39000
1620,20000
1621,13000
1622,40000
1623,15000
1624,31000
1625,9900
1626,21000
1627,12000
1628,39000
1629,21000
1630,11000
1631,22000
1632,52000
1633,7800
1634,33000
1635,25000
1636,13000
1637,34000
1638,12000
1639,12000
1640,66000
1641,37000
1642,7000
1643,46000
1644,12000
1645,41000
1646,69000
1647,12000
1648,42000
1649,32000
1650,34000
1651,24000
1652,12000
1653,25000
1654,43000
1655,12000
1656,40000
1657,18000
1658,31000
1659,59000
1660,13000
1661,31000
1662,12000
1663,6800
1664,12000
1665,13000
1666,18000
1667,46000
1668,40000
1669,16000
1670,19000
1671,12000
1672,31000
1673,47000
1674,53000
1675,1500
1676,8400
1677,10000
1678,30000
1679,48000
1680,43000
1681,25000
1682,13000
1683,15000
1684,12000
1685,6300
1686,13000
1687,5100
1688,24000
1689,25000
1690,14000
1691,5400
1692,41000
1693,10000
1694,42000
1695,32000
1696,34000
1697,26000
1698,9700
1699,33000
1700,13000
1701,49000
1702,19000
1703,13000
1704,50000
1705,18000
1706,42000
1707,13000
1708,29000
1709,38000
1710,27000
1711,22000
1712,32000
1713,13000
1714,12000
1715,27000
1716,13000
1717,12000
1718,12000
1719,39000
1720,6000
1721,69000
1722,13000
1723,19000
1724,4200
1725,12000
1726,36000
1727,23000
1728,1600
1729,47000
1730,12000
1731,43000
1732,57000
1733,7000
1734,12000
1735,13000
1736,46000
1737,69000
1738,29000
1739,42000
1740,64000
1741,39000
1742,34000
1743,50000
1744,12000
1745,33000
1746,16000
1747,21000
1748,39000
1749,17000
1750,12000
1751,16000
1752,25000
1753,37000
1754,3000
1755,41000
1756,52000
1757,69000
1758,69000
1759,28000
1760,41000
1761,29000
1762,13000
1763,12000
1764,19000
1765,24000
1766,43000
1767,31000
1768,12000
1769,12000
1770,7600
1771,33000
1772,24000
1773,69000
1774,12000
1775,19000
1776,39000
1777,43000
1778,4700
1779,6500
1780,16000
1781,35000
1782,66000
1783,6800
1784,13000
1785,23000
1786,34000
1787,42000
1788,18000
1789,29000
1790,39000
1791,48000
1792,27000
1793,12000
1794,1500
1795,19000
1796,19000
1797,45000
1798,4600
1799,31000
1800,25000
1801,21000
1802,69000
1803,69000
1804,12000
1805,12000
1806,13000
1807,12000
1808,8300
1809,32000
1810,19000
1811,43000
1812,23000
1813,45000
1814,12000
1815,2800
1816,57000
1817,4700
1818,12000
1819,23000
1820,9100
1821,64000
1822,15000
1823,52000
1824,13000
1825,46000
1826,18000
1827,26000
1828,43000
1829,17000
1830,7400
1831,36000
1832,51000
1833,51000
1834,19000
1835,57000
1836,22000
1837,12000
1838,15000
1839,13000
1840,9500
1841,12000
1842,14000
1843,31000
1844,46000
1845,12000
1846,38000
1847,13000
1848,12000
1849,12000
1850,12000
1851,12000
1852,24000
1853,12000
1854,69000
1855,20000
1856,43000
1857,12000
1858,69000
1859,27000
1860,35000
1861,7500
1862,2700
1863,69000
1864,23000
1865,39000
1866,34000
1867,39000
1868,53000
1869,17000
1870,1500
1871,7900
1872,59000
1873,7000
1874,15000
1875,4700
1876,33000
1877,23000
1878,21000
1879,12000
1880,40000
1881,37000
1882,13000
1883,47000
1884,12000
1885,26000
1886,69000
1887,5200
1888,31000
1889,49000
1890,5600
1891,20000
1892,19000
1893,43000
1894,43000
1895,20000
1896,37000
1897,23000
1898,23000
1899,12000
1900,67000
1901,69000
1902,12000
1903,43000
1904,11000
1905,69000
1906,7200
1907,28000
1908,33000
1909,12000
1910,13000
1911,39000
1912,45000
1913,12000
1914,12000
1915,40000
1916,12000
1917,61000
1918,41000
1919,12000
1920,12000
1921,13000
1922,13000
1923,12000
1924,13000
1925,13000
1926,28000
1927,69000
1928,4600
1929,13000
1930,14000
1931,12000
1932,18000
1933,14000
1934,31000
1935,52000
1936,17000
1937,12000
1938,64000
1939,54000
1940,25000
1941,34000
1942,33000
1943,69000
1944,28000
1945,21000
1946,13000
1947,38000
1948,11000
1949,12000
1950,10000
1951,12000
1952,12000
1953,19000
1954,24000
1955,3300
1956,12000
1957,12000
1958,63000
1959,4700
1960,22000
1961,34000
1962,12000
1963,6400
1964,41000
1965,12000
1966,11000
1967,57000
1968,21000
1969,13000
1970,32000
1971,42000
1972,38000
1973,34000
1974,16000
1975,12000
1976,5200
1977,60000
1978,30000
1979,31000
1980,12000
1981,18000
1982,5200
1983,69000
1984,5400
1985,20000
1986,23000
1987,47000
1988,2900
1989,12000
1990,55000
1991,15000
1992,7500
1993,69000
1994,51000
1995,12000
1996,13000
1997,12000
1998,8400
1999,12000
2000,12000
2001,21000
2002,14000
2003,20000
2004,26000
2005,13000
2006,40000
2007,6800
2008,12000
2009,55000
2010,48000
2011,51000
2012,56000
2013,31000
2014,6400
2015,44000
2016,44000
2017,11000
2018,26000
2019,33000
2020,41000
2021,12000
2022,26000
2023,24000
2024,29000
2025,12000
2026,14000
2027,11000
2028,12000
2029,11000
2030,28000
2031,69000
2032,17000
2033,28000
2034,45000
2035,29000
2036,3700
2037,12000
2038,13000
2039,12000
2040,32000
2041,59000
2042,12000
2043,38000
2044,59000
2045,12000
2046,29000
2047,13000
2048,5800
2049,35000
2050,69000
2051,62000
2052,2400
2053,13000
2054,50000
2055,6800
2056,1800
2057,15000
2058,17000
2059,34000
2060,31000
2061,69000
2062,69000
2063,25000
2064,5400
2065,32000
2066,12000
2067,7900
2068,12000
2069,43000
2070,43000
2071,36000
2072,41000
2073,31000
2074,13000
2075,15000
2076,43000
2077,12000
2078,5600
2079,56000
2080,32000
2081,13000
2082,12000
2083,46000
2084,36000
2085,47000
2086,18000
2087,12000
2088,10000
2089,15000
2090,8300
2091,13000
2092,40000
2093,21000
2094,23000
2095,12000
2096,4200
2097,40000
2098,7100
2099,45000
2100,13000
2101,69000
2102,12000
2103,17000
2104,35000
2105,12000
2106,44000
2107,17000
2108,7900
2109,12000
2110,12000
2111,13000
2112,13000
2113,42000
2114,12000
2115,47000
2116,22000
2117,7800
2118,17000
2119,21000
2120,13000
2121,1500
2122,52000
2123,24000
2124,10000
2125,12000
2126,48000
2127,66000
2128,56000
2129,25000
2130,24000
2131,36000
2132,13000
2133,21000
2134,12000
2135,7000
2136,11000
2137,56000
2138,12000
2139,9700
2140,19000
2141,25000
2142,9500
2143,51000
2144,35000
2145,14000
2146,13000
2147,17000
2148,12000
2149,43000
2150,6100
2151,12000
2152,51000
2153,12000
2154,13000
2155,6600
2156,13000
2157,7300
2158,29000
2159,27000
2160,10000
2161,16000
2162,12000
2163,24000
2164,8700
2165,57000
2166,56000
2167,23000
2168,42000
2169,59000
2170,15000
2171,12000
2172,11000
2173,17000
2174,13000
2175,45000
2176,13000
2177,13000
2178,13000
2179,31000
2180,20000
2181,17000
2182,12000
2183,69000
2184,940
2185,27000
2186,44000
2187,11000
2188,36000
2189,22000
2190,43000
2191,12000
2192,13000
2193,17000
2194,3900
2195,26000
2196,36000
2197,66000
2198,27000
2199,43000
2200,12000
2201,38000
2202,5500
2203,20000
2204,7000
2205,69000
2206,11000
2207,42000
2208,55000
2209,17000
2210,21000
2211,13000
2212,42000
2213,13000
2214,48000
2215,21000
2216,36000
2217,12000
2218,69000
2219,24000
2220,13000
2221,40000
2222,13000
2223,33000
2224,41000
2225,69000
2226,25000
2227,12000
2228,30000
2229,69000
2230,820
2231,25000
2232,34000
2233,12000
2234,12000
2235,23000
2236,41000
2237,35000
2238,66000
2239,69000
2240,69000
2241,27000
2242,13000
2243,49000
2244,18000
2245,43000
2246,15000
2247,40000
2248,17000
2249,51000
2250,29000
2251,11000
2252,31000
2253,12000
2254,58000
2255,49000
2256,58000
2257,12000
2258,24000
2259,13000
2260,23000
2261,6000
2262,12000
2263,9200
2264,8400
2265,63000
2266,47000
2267,35000
2268,12000
2269,47000
2270,26000
2271,19000
2272,47000
2273,56000
2274,18000
2275,12000
2276,21000
2277,14000
2278,32000
2279,45000
2280,12000
2281,50000
2282,8500
2283,7100
2284,34000
2285,51000
2286,13000
2287,33000
2288,8000
2289,69000
2290,69000
2291,13000
2292,15000
2293,25000
2294,25000
2295,31000
2296,69000
2297,7800
2298,24000
2299,22000
2300,20000
2301,13000
2302,37000
2303,7700
2304,23000
2305,21000
2306,12000
2307,65000
2308,51000
2309,16000
2310,28000
2311,69000
2312,44000
2313,62000
2314,13000
2315,22000
2316,18000
2317,12000
2318,48000
2319,7900
2320,44000
2321,13000
2322,13000
2323,46000
2324,7900
2325,13000
2326,12000
2327,12000
2328,13000
2329,23000
2330,12000
2331,11000
2332,13000
2333,12000
2334,15000
2335,30000
2336,13000
2337,12000
2338,6300
2339,38000
2340,43000
2341,58000
2342,21000
2343,9500
2344,22000
2345,65000
2346,22000
2347,12000
2348,13000
2349,12000
2350,13000
2351,12000
2352,9700
2353,13000
2354,13000
2355,42000
2356,49000
2357,45000
2358,42000
2359,13000
2360,41000
2361,44000
2362,15000
2363,56000
2364,13000
2365,12000
2366,12000
2367,67000
2368,22000
2369,43000
2370,12000
2371,12000
2372,12000
2373,25000
2374,13000
2375,54000
2376,13000
2377,14000
2378,12000
2379,12000
2380,12000
2381,13000
2382,13000
2383,5300
2384,45000
2385,12000
2386,25000
2387,5800
2388,40000
2389,47000
2390,52000
2391,4400
2392,17000
2393,39000
2394,13000
2395,13000
2396,12000
2397,16000
2398,69000
2399,50000
2400,69000
2401,13000
2402,20000
2403,12000
2404,1800
2405,12000
2406,24000
2407,69000
2408,5800
2409,20000
2410,4400
2411,4200
2412,41000
2413,12000
2414,34000
2415,12000
2416,35000
2417,51000
2418,29000
2419,53000
2420,69000
2421,31000
2422,13000
2423,5100
2424,36000
2425,7800
2426,7700
2427,12000
2428,10000
2429,13000
2430,21000
2431,12000
2432,12000
2433,13000
2434,43000
2435,51000
2436,12000
2437,12000
2438,53000
2439,69000
2440,20000
2441,17000
2442,28000
2443,13000
2444,26000
2445,18000
2446,19000
2447,19000
2448,35000
2449,23000
2450,13000
2451,12000
2452,17000
2453,19000
2454,16000
2455,51000
2456,12000
2457,13000
2458,36000
2459,12000
2460,12000
2461,15000
2462,13000
2463,35000
2464,12000
2465,12000
2466,33000
2467,35000
2468,24000
2469,13000
2470,55000
2471,27000
2472,25000
2473,24000
2474,5600
2475,41000
2476,25000
2477,13000
2478,13000
2479,41000
2480,35000
2481,25000
2482,69000
2483,28000
2484,47000
2485,37000
2486,31000
2487,13000
2488,13000
2489,5200
2490,12000
2491,15000
2492,29000
2493,8900
2494,42000
2495,29000
2496,12000
